"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM181)"	-29.96139986	-71.33511493	181.59213717747627									2.73		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM182)"	-29.9613255	-71.33494148	181.6032166204349									2.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM183)"	-29.96101411	-71.33474836	181.64049274424988									3.12		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM184)"	-29.96176004	-71.33410865	181.5700799829872									2.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM185)"	-29.96191457	-71.33426959	181.5504623058062									2.51		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM186)"	-29.96160667	-71.33433128	181.58299312013787									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM187)"	-29.96069111	-71.33330399	181.70049833244929									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM188)"	-29.96095525	-71.33277738	181.68074264956493									3.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM189)"	-29.96120389	-71.33266607	181.65553862954903									2.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM190)"	-29.96168491	-71.33295843	181.59803868736626									2.76		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM191)"	-29.96173835	-71.33289406	181.59331763735287									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM192)"	-29.96210783	-71.33330176	181.54600133877025									2.36		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM193)"	-29.96150482	-71.33341039	181.6099097171088									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM194)"	-29.96192309	-71.33271569	181.57623871718238									2.55		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM195)"	-29.96308031	-71.33249307	181.4538574908086									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM196)"	-29.96266359	-71.33254671	181.49838359414164									1.62		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM197)"	-29.96327706	-71.33219669	181.4375128256161									1.45		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM198)"	-29.96340835	-71.33194322	181.42757145144688									1.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM199)"	-29.96422629	-71.33153552	181.34541776204395									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM200)"	-29.96304739	-71.33151406	181.4743560157128									1.18		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM201)"	-29.96217135	-71.33224094	181.55734435706756									2.22		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM202)"	-29.96150791	-71.33182252	181.63692356557036									3.05		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM203)"	-29.96160319	-71.33157441	181.63081695291285									2.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM204)"	-29.96203889	-71.33100042	181.59322627473026									1.62		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM205)"	-29.9621818	-71.33083949	181.58042770852848									1.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM206)"	-29.96220039	-71.33144567	181.56791112572768									1.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM207)"	-29.96272091	-71.33129546	181.51374235724384									1.43		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM208)"	-29.96268141	-71.33135716	181.51698268429365									1.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM209)"	-29.96288357	-71.33092532	181.5024113147408									1.24		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM210)"	-29.96273137	-71.33103663	181.51708150925043									1.16		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM211)"	-29.96317763	-71.33080112	181.47249558831606									1.12		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM212)"	-29.96326156	-71.33025343	181.47284258746402									1.05		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM213)"	-29.96333592	-71.33004958	181.46827368008334									1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM214)"	-29.96328364	-71.33062223	181.46403641922117									0.95		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM215)"	-29.96383204	-71.33102724	181.3972133636444									0.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM216)"	-29.96419802	-71.33133302	181.3520060588828									0.57		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM217)"	-29.96403536	-71.33104334	181.3747621321111									0.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM218)"	-29.96395171	-71.33094141	181.38565061472295									0.93		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM219)"	-29.96411204	-71.33058736	181.37430656028013									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM220)"	-29.96435835	-71.33034864	181.35159140912225									0.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM221)"	-29.96455819	-71.33028427	181.33091827825018									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM222)"	-29.96404388	-71.32992128	181.39330641320512									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM223)"	-29.96354893	-71.33026997	181.44121940079103									0.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM224)"	-29.9635652	-71.32985959	181.44657377007212									0.78		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM225)"	-29.96356055	-71.32965574	181.45062483490454									1.03		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM226)"	-29.96393002	-71.32913405	181.41941985799568									1.05		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM227)"	-29.96410197	-71.32884169	181.4057673472167									0.91		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM228)"	-29.96419918	-71.3288922	181.3942880569626									0.53		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM229)"	-29.96453379	-71.32910678	181.35406548141881									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM230)"	-29.96465927	-71.32909069	181.3406648487549									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM231)"	-29.96476268	-71.32981354	181.31680329925493									0.29		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM232)"	-29.96493463	-71.32945145	181.3043568985019									0.39		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM233)"	-29.96522741	-71.32899681	181.28035819315957									0.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM234)"	-29.96510426	-71.32886807	181.29603036663792									0.12		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM235)"	-29.96513524	-71.32773438	181.31246151853438									0.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM236)"	-29.96499737	-71.32831285	181.31737683129063									0.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM237)"	-29.96535638	-71.32862667	181.27275596585804									0.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM238)"	-29.96476152	-71.32799366	181.34866767358378									0.36		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM239)"	-29.9643967	-71.32834369	181.3823241503399									0.44		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM240)"	-29.96453263	-71.32797087	181.37401927991976									0.27		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM241)"	-29.96465811	-71.32778311	181.36362335147433									0.34		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM242)"	-29.96495322	-71.32764095	181.33393948503206									0.18		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM243)"	-29.96490558	-71.32748539	181.34185622558672									0.35		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM244)"	-29.96506359	-71.32714072	181.3306699475705									0.23		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM245)"	-29.96511304	-71.32693263	181.3289282099687									0.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM246)"	-29.96513433	-71.32666272	181.3313433836977									0.12		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM247)"	-29.9648382	-71.32612551	181.37305762815782									0.34		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM248)"	-29.96477623	-71.32575715	181.386289648332									0.57		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM249)"	-29.96443465	-71.32670129	181.40693472308703									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM250)"	-29.96427199	-71.32658059	181.42678324271353									1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM251)"	-29.96441342	-71.32637862	181.41491221328755									0.94		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM252)"	-29.96417904	-71.32620776	181.44346064731891									1.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM253)"	-29.96429058	-71.32595027	181.4358274839916									0.49		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM254)"	-29.96406751	-71.32740403	181.43464113951785									0.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM255)"	-29.96367699	-71.32795005	181.46766429372343									1.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM256)"	-29.94919313	-71.33629055	182.90409509130018									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM257)"	-29.94854239	-71.33641929	182.97293677040457									1.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM258)"	-29.95425439	-71.33619789	182.3533330471749									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM259)"	-29.95388256	-71.33607987	182.3959122404722									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM260)"	-29.95036405	-71.33676383	182.7682989363245									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM261)"	-29.96077514	-71.3262838	181.8131684959399									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM262)"	-29.96058924	-71.3260585	181.83738279528848									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM263)"	-29.96106329	-71.32393419	181.82307885803033									2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM264)"	-29.96044981	-71.32374107	181.89334589017653									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM265)"	-29.95500398	-71.33562544	182.28126639636378									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM266)"	-29.95423011	-71.33590171	182.36101294705367									2.37		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM267)"	-29.95383505	-71.33592049	182.40380338876557									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM268)"	-29.95161986	-71.33608829	182.642688225697									2.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM269)"	-29.95127823	-71.33672398	182.6692028410591									0.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM270)"	-29.95137981	-71.33697946	182.6537950051161									0.16		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM271)"	-29.9506675	-71.33668978	182.73643389103614									1.48		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM272)"	-29.95030495	-71.33613724	182.78535436635553									1.78		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM273)"	-29.9485902	-71.33652169	182.96598755909216									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM274)"	-29.95294015	-71.33587774	182.50218323017566									2.75		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM275)"	-29.95294944	-71.33585092	182.5016248893988									2.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM276)"	-29.95909557	-71.33620782	181.8249003663046									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM277)"	-29.9591374	-71.33603347	181.82330529720332									3.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM278)"	-29.95925205	-71.33576195	181.81542284249878									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM279)"	-29.95990039	-71.33491991	181.75906189144771									3.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM280)"	-29.96026755	-71.33544294	181.71006810250873									2.95		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM281)"	-29.96002028	-71.33557802	181.73474061608692									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM282)"	-29.96007119	-71.33631064	181.7166964335807									1.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM283)"	-29.95996429	-71.33651985	181.7247990556593									2.95		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM284)"	-29.9598725	-71.33667408	181.73219067320125									2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM285)"	-29.95963747	-71.33652755	181.7603291667995									2.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM286)"	-29.95977025	-71.33675722	181.74193390909096									1.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM287)"	-29.95972726	-71.33679209	181.74603196627697									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM288)"	-29.96033978	-71.335831	181.69556507279543									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM289)"	-29.96046154	-71.33559009	181.68639086818536									3.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM290)"	-29.96053013	-71.33554487	181.67967932361506									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM291)"	-29.96059288	-71.33536113	181.67597079343585									2.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM292)"	-29.96029311	-71.33528737	181.70993629945335									3.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM293)"	-29.96075322	-71.33506609	181.66351973982884									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM294)"	-29.95868592	-71.33574969	181.87740202214226									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM295)"	-29.96075938	-71.33380649	181.6844226994402									2.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM296)"	-29.96098879	-71.33328919	181.66828150220866									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM297)"	-29.96122117	-71.33346622	181.63989122906307									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM298)"	-29.96125114	-71.33376265	181.6315312903099									2.75		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM299)"	-29.96151861	-71.33321409	181.6117800980924									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM300)"	-29.96119793	-71.33297806	181.6508188249424									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM301)"	-29.96130017	-71.3324899	181.64807150306098									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM302)"	-29.961492	-71.33266165	181.62418964530298									2.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM303)"	-29.96186717	-71.33262401	181.58391733396854									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM304)"	-29.96164409	-71.33250599	181.61028245832713									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM305)"	-29.96192294	-71.33250599	181.57986808334672									2.25		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM306)"	-29.96199265	-71.33233433	181.57522410736118									2.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM307)"	-29.96154185	-71.33205001	181.6292957960403									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM308)"	-29.96133271	-71.33230214	181.64775814818543									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM309)"	-29.96163224	-71.3316569	181.62622369637432									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM310)"	-29.96184356	-71.33174938	181.60157927648785									2.66		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM311)"	-29.96201589	-71.33183544	181.58129821568951									2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM312)"	-29.96212278	-71.33202319	181.56639898986919									2.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM313)"	-29.96220179	-71.33203929	181.55750386881854									2.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM314)"	-29.96226659	-71.33191717	181.55254471008413									1.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM315)"	-29.96231858	-71.33177866	181.54926665392875									1.76		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM316)"	-29.96240832	-71.33160753	181.54243640584									1.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM317)"	-29.96255438	-71.33137754	181.53048372043654									1.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM318)"	-29.9624502	-71.33129261	181.54331439088264									1.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM319)"	-29.96230782	-71.33119213	181.56058025754186									1.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM320)"	-29.96209642	-71.33103531	181.58634844448696									2.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM321)"	-29.96198988	-71.33105641	181.5976020167152									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM322)"	-29.96207757	-71.33122607	181.58510336575725									1.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM323)"	-29.96184182	-71.33127462	181.60997395483457									2.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM324)"	-29.96178689	-71.33142331	181.61339372342587									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM325)"	-29.96196138	-71.33151575	181.59276605635716									2.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM326)"	-29.96191491	-71.33142455	181.5994104824132									2.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM327)"	-29.95907196	-71.33545441	181.84031718260658									3.1		10														
